SPY	2020-05-28

Open: 	304.6500
Close: 	303.0000
High: 	306.7550 5/28/2020 1:41:00 PM
Low: 	302.3084 5/28/2020 3:51:00 PM
AVG: 	305.31156829896907216494845361
Vol: 	70119629

HighOpenPct: 	0.6909568357131134088298046900
LowOpenPct: 	-0.7686197275562120466108649300
HighClosePct: 	1.2392739273927392739273927400
LowClosePct: 	-0.2282508250825082508250825100
HighLowPct: 	1.4708820528969754065715673100

HighOpenDif: 	2.1050
LowOpenDif: 	-2.3416
HighCloseDif: 	3.7550
LowCloseDif: 	-0.6916
HgihLowDif: 	4.4466
OpenCloseDiff: 	-1.6500

130 minute segments:
5/28/2020 1:51:00 PM  	Down,-10		-3.5400		-1.1548248189469563515365042100
5/28/2020 11:41:00 AM  	Up,7		1.7000		0.5576695971657262826400734800

65 minute segments:
5/28/2020 2:56:00 PM  	Down,-9		-2.6500		-0.8670047439882218223458203800
5/28/2020 12:46:00 PM  	Down,-4		-0.5500		-0.179621162638798171129980400
5/28/2020 10:34:00 AM  	Up,7		1.8851		0.6194568128419565253109442500

30 minute segments:
5/28/2020 3:31:00 PM  	Down,-6		-1.4300		-0.4697303156719114410537726200
5/28/2020 3:01:00 PM  	Down,-7		-1.5400		-0.5033173186913749714024250700
5/28/2020 2:31:00 PM  	Flat,0		-0.0300		-0.0098039215686274509803921600
5/28/2020 2:01:00 PM  	Down,-3		-0.4643		-0.1515021488636686230663734700
5/28/2020 1:31:00 PM  	Down,-2		-0.1750		-0.0570701800156535350900078300
5/28/2020 1:01:00 PM  	Up,3		0.3744		0.1222508257808183752395058200
5/28/2020 12:31:00 PM  	Up,5		0.8100		0.2651911995809324253535882700
5/28/2020 12:01:00 PM  	Down,-1		-0.1200		-0.0392721560413666710302395600
5/28/2020 11:29:00 AM  	Up,5		0.8333		0.2734641638225255972696245700
5/28/2020 10:59:00 AM  	Down,-3		-0.3900		-0.1278227524499360886237750300
5/28/2020 10:29:00 AM  	Up,4		0.5577		0.1831212570057753627209513800
5/28/2020 9:59:00 AM  	Up,4		0.6400		0.21059559065482066469233300

5 minute segments:
5/28/2020 3:56:00 PM  	Up,3		0.4000		0.1321877065432914738929279600
5/28/2020 3:51:00 PM  	Down,-2		-0.1900		-0.0627476882430647291941875800
5/28/2020 3:46:00 PM  	Down,-5		-1.0150		-0.3340738912202748292602649600
5/28/2020 3:41:00 PM  	Down,-3		-0.3750		-0.1232741617357001972386587800
5/28/2020 3:36:00 PM  	Up,1		0.1131		0.0371929363017527705613469700
5/28/2020 3:26:00 PM  	Down,-5		-0.9670		-0.317000331096519552724662100
5/28/2020 3:21:00 PM  	Up,2		0.1600		0.0524813855085774264440581200
5/28/2020 3:16:00 PM  	Down,-7		-1.5500		-0.5058581638980451029666133600
5/28/2020 3:11:00 PM  	Up,3		0.4800		0.1568935085310845263777211200
5/28/2020 3:06:00 PM  	Down,-2		-0.2301		-0.0751567562200299777795996300
5/28/2020 2:51:00 PM  	Up,3		0.4100		0.1340920983778126635269492400
5/28/2020 2:46:00 PM  	Up,2		0.1729		0.056579613471903755099609900
5/28/2020 2:41:00 PM  	Down,-3		-0.4100		-0.1339956859925485325838290100
5/28/2020 2:36:00 PM  	Down,-2		-0.2000		-0.0653231864650357644445896100
5/28/2020 2:26:00 PM  	Down,-2		-0.1400		-0.0457068233757753836108390500
5/28/2020 2:21:00 PM  	Down,-2		-0.1350		-0.0440535822088792442363229900
5/28/2020 2:16:00 PM  	Up,2		0.2350		0.076744717677410927141504200
5/28/2020 2:11:00 PM  	Up,1		0.0350		0.0114313709479872621866579600
5/28/2020 2:06:00 PM  	Down,-2		-0.2300		-0.0750652741514360313315926900
5/28/2020 1:56:00 PM  	Down,-1		-0.1100		-0.0358878992528791882809696300
5/28/2020 1:46:00 PM  	Down,-2		-0.1900		-0.0619477682501385673763489900
5/28/2020 1:41:00 PM  	Flat,0		-0.0007		-0.0002282280989870910926811500
5/28/2020 1:36:00 PM  	Up,1		0.1143		0.0372791503876151030460294800
5/28/2020 1:26:00 PM  	Up,1		0.1200		0.0391536290519927565786253800
5/28/2020 1:21:00 PM  	Up,2		0.1600		0.05223295899712718725515800
