Time:5/29/2020 10:27:00 AM	Open:301.6700	Close:301.8200	Volume:100509
Time:5/29/2020 10:26:00 AM	Open:301.8100	Close:301.6500	Volume:90215
Time:5/29/2020 10:25:00 AM	Open:301.7600	Close:301.8100	Volume:107383
Time:5/29/2020 10:24:00 AM	Open:301.5450	Close:301.7500	Volume:130640
Time:5/29/2020 10:23:00 AM	Open:301.9700	Close:301.5500	Volume:115226
Time:5/29/2020 10:22:00 AM	Open:302.1250	Close:301.9999	Volume:305210
Time:5/29/2020 10:21:00 AM	Open:301.9800	Close:302.1300	Volume:168671
Time:5/29/2020 10:20:00 AM	Open:302.0291	Close:302.0100	Volume:66184
Time:5/29/2020 10:19:00 AM	Open:301.9600	Close:302.0300	Volume:100521
Time:5/29/2020 10:18:00 AM	Open:301.7600	Close:301.9600	Volume:201275
Time:5/29/2020 10:17:00 AM	Open:301.7900	Close:301.7402	Volume:91768
Time:5/29/2020 10:16:00 AM	Open:301.8800	Close:301.7600	Volume:553837
Time:5/29/2020 10:15:00 AM	Open:301.6900	Close:301.8800	Volume:530719
Time:5/29/2020 10:14:00 AM	Open:301.5900	Close:301.6700	Volume:123992
Time:5/29/2020 10:13:00 AM	Open:301.8050	Close:301.6000	Volume:125251
Time:5/29/2020 10:12:00 AM	Open:301.7800	Close:301.8000	Volume:200855
Time:5/29/2020 10:11:00 AM	Open:301.7200	Close:301.7800	Volume:165523
Time:5/29/2020 10:10:00 AM	Open:301.5000	Close:301.7000	Volume:288291
Time:5/29/2020 10:09:00 AM	Open:301.9500	Close:301.5000	Volume:407227
Time:5/29/2020 10:08:00 AM	Open:302.2700	Close:301.9600	Volume:142862
Time:5/29/2020 10:07:00 AM	Open:302.5500	Close:302.2600	Volume:98379
Time:5/29/2020 10:06:00 AM	Open:302.2600	Close:302.5500	Volume:223690
Time:5/29/2020 10:05:00 AM	Open:302.3800	Close:302.2667	Volume:52256
Time:5/29/2020 10:04:00 AM	Open:302.3211	Close:302.3916	Volume:144488
Time:5/29/2020 10:03:00 AM	Open:302.1700	Close:302.3450	Volume:159836
Time:5/29/2020 10:02:00 AM	Open:302.1300	Close:302.1800	Volume:181525
Time:5/29/2020 10:01:00 AM	Open:302.2300	Close:302.1200	Volume:132492
Time:5/29/2020 10:00:00 AM	Open:302.0950	Close:302.2300	Volume:148891
Time:5/29/2020 9:59:00 AM	Open:302.3100	Close:302.0700	Volume:214284
Time:5/29/2020 9:58:00 AM	Open:302.5100	Close:302.3100	Volume:193630
Time:5/29/2020 9:57:00 AM	Open:302.5000	Close:302.5200	Volume:106862
Time:5/29/2020 9:56:00 AM	Open:302.6800	Close:302.5000	Volume:193417
Time:5/29/2020 9:55:00 AM	Open:302.8800	Close:302.6900	Volume:70742
Time:5/29/2020 9:54:00 AM	Open:302.7500	Close:302.8800	Volume:86907
Time:5/29/2020 9:53:00 AM	Open:302.7800	Close:302.7300	Volume:93599
Time:5/29/2020 9:52:00 AM	Open:302.8000	Close:302.7900	Volume:83504
Time:5/29/2020 9:51:00 AM	Open:302.8600	Close:302.8000	Volume:97859
Time:5/29/2020 9:50:00 AM	Open:303.0385	Close:302.8700	Volume:136818
Time:5/29/2020 9:49:00 AM	Open:302.9800	Close:303.0400	Volume:182940
Time:5/29/2020 9:48:00 AM	Open:302.8300	Close:302.9700	Volume:438966
Time:5/29/2020 9:47:00 AM	Open:302.5600	Close:302.8400	Volume:204555
Time:5/29/2020 9:46:00 AM	Open:302.3600	Close:302.5700	Volume:215670
Time:5/29/2020 9:45:00 AM	Open:302.3100	Close:302.3701	Volume:217311
Time:5/29/2020 9:44:00 AM	Open:302.0900	Close:302.3100	Volume:235263
Time:5/29/2020 9:43:00 AM	Open:302.2700	Close:302.0800	Volume:444657
Time:5/29/2020 9:42:00 AM	Open:302.3700	Close:302.2800	Volume:162852
Time:5/29/2020 9:41:00 AM	Open:302.4700	Close:302.3600	Volume:161779
Time:5/29/2020 9:40:00 AM	Open:302.5400	Close:302.4900	Volume:274080
Time:5/29/2020 9:39:00 AM	Open:302.2600	Close:302.5200	Volume:172175
Time:5/29/2020 9:38:00 AM	Open:302.4600	Close:302.2700	Volume:193880
Time:5/29/2020 9:37:00 AM	Open:302.2300	Close:302.4700	Volume:260387
Time:5/29/2020 9:36:00 AM	Open:302.3100	Close:302.2400	Volume:298280
Time:5/29/2020 9:35:00 AM	Open:302.5900	Close:302.3100	Volume:521285
Time:5/29/2020 9:34:00 AM	Open:302.2799	Close:302.4600	Volume:63422
Time:5/29/2020 9:33:00 AM	Open:301.9500	Close:302.2600	Volume:317322
Time:5/29/2020 9:32:00 AM	Open:302.0100	Close:301.9367	Volume:264178
Time:5/29/2020 9:31:00 AM	Open:302.4600	Close:302.0400	Volume:2154714
Time:5/28/2020 4:00:00 PM	Open:303.1100	Close:303.0000	Volume:2052211
Time:5/28/2020 3:59:00 PM	Open:303.3400	Close:303.0900	Volume:680448
Time:5/28/2020 3:58:00 PM	Open:303.3600	Close:303.3400	Volume:645430
Time:5/28/2020 3:57:00 PM	Open:303.1400	Close:303.4300	Volume:1067709
Time:5/28/2020 3:56:00 PM	Open:302.6000	Close:302.9700	Volume:685917
Time:5/28/2020 3:55:00 PM	Open:302.5200	Close:302.6100	Volume:1010625
Time:5/28/2020 3:54:00 PM	Open:302.7900	Close:302.5100	Volume:1426478
Time:5/28/2020 3:53:00 PM	Open:302.3200	Close:302.9300	Volume:1097187
Time:5/28/2020 3:52:00 PM	Open:302.3133	Close:302.3100	Volume:594414
Time:5/28/2020 3:51:00 PM	Open:302.8000	Close:302.3084	Volume:1501804
Time:5/28/2020 3:50:00 PM	Open:302.8900	Close:302.8100	Volume:610495
Time:5/28/2020 3:49:00 PM	Open:303.3800	Close:302.8974	Volume:596154
Time:5/28/2020 3:48:00 PM	Open:303.4700	Close:303.4000	Volume:430498
Time:5/28/2020 3:47:00 PM	Open:303.8900	Close:303.4500	Volume:619014
Time:5/28/2020 3:46:00 PM	Open:303.8250	Close:303.8900	Volume:414303
Time:5/28/2020 3:45:00 PM	Open:303.8200	Close:303.8250	Volume:188626
Time:5/28/2020 3:44:00 PM	Open:303.8700	Close:303.8200	Volume:387923
Time:5/28/2020 3:43:00 PM	Open:303.9700	Close:303.8100	Volume:190972
Time:5/28/2020 3:42:00 PM	Open:303.9400	Close:303.9600	Volume:193544
Time:5/28/2020 3:41:00 PM	Open:304.2000	Close:304.0600	Volume:335843
Time:5/28/2020 3:40:00 PM	Open:304.3100	Close:304.2031	Volume:297263
Time:5/28/2020 3:39:00 PM	Open:304.3500	Close:304.3200	Volume:256344
Time:5/28/2020 3:38:00 PM	Open:303.8800	Close:304.2300	Volume:349292
Time:5/28/2020 3:37:00 PM	Open:303.8700	Close:303.9950	Volume:254210
Time:5/28/2020 3:36:00 PM	Open:304.0900	Close:303.8700	Volume:246891
Time:5/28/2020 3:35:00 PM	Open:303.8700	Close:304.0800	Volume:403993
Time:5/28/2020 3:34:00 PM	Open:303.9500	Close:303.8700	Volume:403200
Time:5/28/2020 3:33:00 PM	Open:304.2298	Close:303.9500	Volume:358772
Time:5/28/2020 3:32:00 PM	Open:304.5500	Close:304.2300	Volume:410471
Time:5/28/2020 3:31:00 PM	Open:304.4300	Close:304.5600	Volume:297041
Time:5/28/2020 3:30:00 PM	Open:304.7300	Close:304.4300	Volume:405059
Time:5/28/2020 3:29:00 PM	Open:305.1400	Close:304.7127	Volume:310187
Time:5/28/2020 3:28:00 PM	Open:305.2999	Close:305.1300	Volume:185736
Time:5/28/2020 3:27:00 PM	Open:305.1600	Close:305.2950	Volume:213553
Time:5/28/2020 3:26:00 PM	Open:305.0470	Close:305.1560	Volume:136437
Time:5/28/2020 3:25:00 PM	Open:305.0000	Close:305.0300	Volume:164263
Time:5/28/2020 3:24:00 PM	Open:305.0900	Close:305.0200	Volume:122056
Time:5/28/2020 3:23:00 PM	Open:304.8501	Close:305.0800	Volume:371974
Time:5/28/2020 3:22:00 PM	Open:304.8600	Close:304.8300	Volume:291227
Time:5/28/2020 3:21:00 PM	Open:304.8700	Close:304.8600	Volume:428984
Time:5/28/2020 3:20:00 PM	Open:304.9799	Close:304.8600	Volume:462454
Time:5/28/2020 3:19:00 PM	Open:305.5000	Close:304.9700	Volume:502348
Time:5/28/2020 3:18:00 PM	Open:306.0900	Close:305.4900	Volume:490336
Time:5/28/2020 3:17:00 PM	Open:306.1600	Close:306.1000	Volume:183504
Time:5/28/2020 3:16:00 PM	Open:306.4100	Close:306.1600	Volume:245271
Time:5/28/2020 3:15:00 PM	Open:306.3200	Close:306.4200	Volume:109639
Time:5/28/2020 3:14:00 PM	Open:306.3199	Close:306.3100	Volume:124618
Time:5/28/2020 3:13:00 PM	Open:306.1399	Close:306.3101	Volume:138980
Time:5/28/2020 3:12:00 PM	Open:305.7900	Close:306.1500	Volume:149056
Time:5/28/2020 3:11:00 PM	Open:305.9400	Close:305.7800	Volume:165058
Time:5/28/2020 3:10:00 PM	Open:306.0700	Close:305.9300	Volume:73392
Time:5/28/2020 3:09:00 PM	Open:306.0250	Close:306.0745	Volume:81002
Time:5/28/2020 3:08:00 PM	Open:306.0700	Close:306.0376	Volume:41608
Time:5/28/2020 3:07:00 PM	Open:306.0800	Close:306.0800	Volume:90301
Time:5/28/2020 3:06:00 PM	Open:306.1601	Close:306.0800	Volume:101978
Time:5/28/2020 3:05:00 PM	Open:306.1000	Close:306.1700	Volume:98566
Time:5/28/2020 3:04:00 PM	Open:306.1450	Close:306.1000	Volume:69255
Time:5/28/2020 3:03:00 PM	Open:306.1700	Close:306.1447	Volume:109768
Time:5/28/2020 3:02:00 PM	Open:306.0200	Close:306.1800	Volume:129058
Time:5/28/2020 3:01:00 PM	Open:305.9700	Close:306.0201	Volume:74850
Time:5/28/2020 3:00:00 PM	Open:305.8600	Close:305.9700	Volume:146183
Time:5/28/2020 2:59:00 PM	Open:305.5699	Close:305.8500	Volume:146580
Time:5/28/2020 2:58:00 PM	Open:305.5400	Close:305.5700	Volume:70952
Time:5/28/2020 2:57:00 PM	Open:305.4800	Close:305.5400	Volume:107106
Time:5/28/2020 2:56:00 PM	Open:305.6500	Close:305.4701	Volume:111968
Time:5/28/2020 2:55:00 PM	Open:305.6500	Close:305.6500	Volume:247133
Time:5/28/2020 2:54:00 PM	Open:305.6800	Close:305.6550	Volume:93178
Time:5/28/2020 2:53:00 PM	Open:305.5601	Close:305.6800	Volume:101611
Time:5/28/2020 2:52:00 PM	Open:305.7818	Close:305.5700	Volume:118694
Time:5/28/2020 2:51:00 PM	Open:305.7600	Close:305.8000	Volume:154541
Time:5/28/2020 2:50:00 PM	Open:305.6600	Close:305.7600	Volume:94363
Time:5/28/2020 2:49:00 PM	Open:305.7350	Close:305.6700	Volume:176152
Time:5/28/2020 2:48:00 PM	Open:305.6650	Close:305.7300	Volume:72907
Time:5/28/2020 2:47:00 PM	Open:305.5900	Close:305.6625	Volume:99824
Time:5/28/2020 2:46:00 PM	Open:305.5871	Close:305.5900	Volume:107858
Time:5/28/2020 2:45:00 PM	Open:305.6700	Close:305.5700	Volume:118546
Time:5/28/2020 2:44:00 PM	Open:305.7600	Close:305.6899	Volume:168691
Time:5/28/2020 2:43:00 PM	Open:305.8350	Close:305.7600	Volume:128382
Time:5/28/2020 2:42:00 PM	Open:305.8500	Close:305.8300	Volume:150693
Time:5/28/2020 2:41:00 PM	Open:305.9800	Close:305.8507	Volume:155600
Time:5/28/2020 2:40:00 PM	Open:306.1300	Close:305.9700	Volume:137028
Time:5/28/2020 2:39:00 PM	Open:306.1600	Close:306.1369	Volume:94777
Time:5/28/2020 2:38:00 PM	Open:306.1600	Close:306.1600	Volume:90265
Time:5/28/2020 2:37:00 PM	Open:306.2100	Close:306.1650	Volume:133641
Time:5/28/2020 2:36:00 PM	Open:306.1700	Close:306.2000	Volume:60590
Time:5/28/2020 2:35:00 PM	Open:306.0400	Close:306.1600	Volume:68110
Time:5/28/2020 2:34:00 PM	Open:306.0080	Close:306.0600	Volume:63769
Time:5/28/2020 2:33:00 PM	Open:306.0500	Close:305.9900	Volume:94347
Time:5/28/2020 2:32:00 PM	Open:306.0800	Close:306.0543	Volume:37949
Time:5/28/2020 2:31:00 PM	Open:306.0000	Close:306.0600	Volume:137201
Time:5/28/2020 2:30:00 PM	Open:305.9150	Close:306.0000	Volume:176195
Time:5/28/2020 2:29:00 PM	Open:305.9900	Close:305.9150	Volume:101863
Time:5/28/2020 2:28:00 PM	Open:306.0800	Close:305.9900	Volume:148117
Time:5/28/2020 2:27:00 PM	Open:306.1700	Close:306.0801	Volume:204893
Time:5/28/2020 2:26:00 PM	Open:306.3000	Close:306.1500	Volume:92472
Time:5/28/2020 2:25:00 PM	Open:306.4500	Close:306.3100	Volume:83662
Time:5/28/2020 2:24:00 PM	Open:306.5600	Close:306.4400	Volume:69843
Time:5/28/2020 2:23:00 PM	Open:306.5500	Close:306.5700	Volume:56360
Time:5/28/2020 2:22:00 PM	Open:306.5200	Close:306.5591	Volume:85601
Time:5/28/2020 2:21:00 PM	Open:306.4450	Close:306.5150	Volume:57754
Time:5/28/2020 2:20:00 PM	Open:306.5200	Close:306.4450	Volume:75060
Time:5/28/2020 2:19:00 PM	Open:306.5100	Close:306.5200	Volume:74578
Time:5/28/2020 2:18:00 PM	Open:306.4199	Close:306.5001	Volume:99320
Time:5/28/2020 2:17:00 PM	Open:306.2750	Close:306.4200	Volume:94038
Time:5/28/2020 2:16:00 PM	Open:306.2100	Close:306.2750	Volume:111023
Time:5/28/2020 2:15:00 PM	Open:306.1683	Close:306.2100	Volume:94676
Time:5/28/2020 2:14:00 PM	Open:306.1714	Close:306.1700	Volume:99821
Time:5/28/2020 2:13:00 PM	Open:306.1000	Close:306.1700	Volume:92398
Time:5/28/2020 2:12:00 PM	Open:306.1800	Close:306.1033	Volume:87954
Time:5/28/2020 2:11:00 PM	Open:306.1750	Close:306.1800	Volume:196704
Time:5/28/2020 2:10:00 PM	Open:306.2700	Close:306.1700	Volume:113727
Time:5/28/2020 2:09:00 PM	Open:306.3840	Close:306.2600	Volume:48782
Time:5/28/2020 2:08:00 PM	Open:306.3400	Close:306.3700	Volume:29153
Time:5/28/2020 2:07:00 PM	Open:306.4200	Close:306.3459	Volume:62188
Time:5/28/2020 2:06:00 PM	Open:306.4000	Close:306.4100	Volume:75336
Time:5/28/2020 2:05:00 PM	Open:306.5800	Close:306.4000	Volume:82362
Time:5/28/2020 2:04:00 PM	Open:306.4700	Close:306.5800	Volume:51266
Time:5/28/2020 2:03:00 PM	Open:306.5800	Close:306.4690	Volume:45587
Time:5/28/2020 2:02:00 PM	Open:306.5899	Close:306.5800	Volume:64903
Time:5/28/2020 2:01:00 PM	Open:306.4643	Close:306.5900	Volume:113543
Time:5/28/2020 2:00:00 PM	Open:306.3500	Close:306.4650	Volume:67855
Time:5/28/2020 1:59:00 PM	Open:306.4650	Close:306.3601	Volume:61050
Time:5/28/2020 1:58:00 PM	Open:306.6300	Close:306.4750	Volume:115127
Time:5/28/2020 1:57:00 PM	Open:306.6577	Close:306.6350	Volume:152444
Time:5/28/2020 1:56:00 PM	Open:306.5100	Close:306.6600	Volume:125797
Time:5/28/2020 1:55:00 PM	Open:306.4300	Close:306.5200	Volume:97667
Time:5/28/2020 1:54:00 PM	Open:306.3500	Close:306.4350	Volume:228816
Time:5/28/2020 1:53:00 PM	Open:306.4399	Close:306.3500	Volume:74160
Time:5/28/2020 1:52:00 PM	Open:306.3600	Close:306.4400	Volume:140357
Time:5/28/2020 1:51:00 PM	Open:306.5400	Close:306.3600	Volume:155213
Time:5/28/2020 1:50:00 PM	Open:306.5900	Close:306.5400	Volume:49155
Time:5/28/2020 1:49:00 PM	Open:306.5400	Close:306.5900	Volume:53027
Time:5/28/2020 1:48:00 PM	Open:306.6200	Close:306.5450	Volume:81753
Time:5/28/2020 1:47:00 PM	Open:306.7450	Close:306.6200	Volume:67139
Time:5/28/2020 1:46:00 PM	Open:306.7100	Close:306.7477	Volume:297771
Time:5/28/2020 1:45:00 PM	Open:306.7300	Close:306.7100	Volume:38252
Time:5/28/2020 1:44:00 PM	Open:306.7400	Close:306.7400	Volume:36188
Time:5/28/2020 1:43:00 PM	Open:306.6700	Close:306.7345	Volume:62886
Time:5/28/2020 1:42:00 PM	Open:306.7500	Close:306.6800	Volume:91883
Time:5/28/2020 1:41:00 PM	Open:306.7107	Close:306.7550	Volume:34387
Time:5/28/2020 1:40:00 PM	Open:306.7100	Close:306.7200	Volume:97038
Time:5/28/2020 1:39:00 PM	Open:306.7490	Close:306.7100	Volume:291317
Time:5/28/2020 1:38:00 PM	Open:306.6900	Close:306.7450	Volume:64225
Time:5/28/2020 1:37:00 PM	Open:306.6300	Close:306.6890	Volume:56937
Time:5/28/2020 1:36:00 PM	Open:306.6057	Close:306.6400	Volume:928755
Time:5/28/2020 1:35:00 PM	Open:306.5600	Close:306.6050	Volume:722617
Time:5/28/2020 1:34:00 PM	Open:306.6003	Close:306.5700	Volume:46468
Time:5/28/2020 1:33:00 PM	Open:306.5450	Close:306.6300	Volume:81525
Time:5/28/2020 1:32:00 PM	Open:306.5500	Close:306.5500	Volume:48602
Time:5/28/2020 1:31:00 PM	Open:306.6400	Close:306.5600	Volume:132555
Time:5/28/2020 1:30:00 PM	Open:306.6000	Close:306.6300	Volume:85665
Time:5/28/2020 1:29:00 PM	Open:306.3800	Close:306.6000	Volume:147505
Time:5/28/2020 1:28:00 PM	Open:306.3900	Close:306.3750	Volume:38953
Time:5/28/2020 1:27:00 PM	Open:306.4750	Close:306.4000	Volume:80064
Time:5/28/2020 1:26:00 PM	Open:306.4850	Close:306.4750	Volume:74163
Time:5/28/2020 1:25:00 PM	Open:306.4100	Close:306.4800	Volume:40016
Time:5/28/2020 1:24:00 PM	Open:306.4320	Close:306.4200	Volume:42211
Time:5/28/2020 1:23:00 PM	Open:306.4000	Close:306.4400	Volume:60314
Time:5/28/2020 1:22:00 PM	Open:306.2800	Close:306.4000	Volume:66391
Time:5/28/2020 1:21:00 PM	Open:306.3200	Close:306.2800	Volume:93785
Time:5/28/2020 1:20:00 PM	Open:306.3500	Close:306.3200	Volume:31461
Time:5/28/2020 1:19:00 PM	Open:306.3800	Close:306.3500	Volume:271651
Time:5/28/2020 1:18:00 PM	Open:306.3600	Close:306.3900	Volume:59585
Time:5/28/2020 1:17:00 PM	Open:306.4800	Close:306.3600	Volume:56327
Time:5/28/2020 1:16:00 PM	Open:306.4700	Close:306.4950	Volume:66965
Time:5/28/2020 1:15:00 PM	Open:306.5000	Close:306.4800	Volume:80274
Time:5/28/2020 1:14:00 PM	Open:306.4200	Close:306.5100	Volume:74994
Time:5/28/2020 1:13:00 PM	Open:306.2800	Close:306.4300	Volume:65486
Time:5/28/2020 1:12:00 PM	Open:306.3500	Close:306.3000	Volume:57226
Time:5/28/2020 1:11:00 PM	Open:306.3800	Close:306.3700	Volume:68918
Time:5/28/2020 1:10:00 PM	Open:306.3900	Close:306.3900	Volume:48446
Time:5/28/2020 1:09:00 PM	Open:306.3500	Close:306.3800	Volume:77452
Time:5/28/2020 1:08:00 PM	Open:306.4500	Close:306.3600	Volume:114843
Time:5/28/2020 1:07:00 PM	Open:306.4650	Close:306.4300	Volume:58341
Time:5/28/2020 1:06:00 PM	Open:306.4800	Close:306.4700	Volume:77163
Time:5/28/2020 1:05:00 PM	Open:306.4100	Close:306.5100	Volume:118158
Time:5/28/2020 1:04:00 PM	Open:306.4400	Close:306.4100	Volume:75685
Time:5/28/2020 1:03:00 PM	Open:306.3050	Close:306.4400	Volume:92506
Time:5/28/2020 1:02:00 PM	Open:306.3200	Close:306.2800	Volume:42857
Time:5/28/2020 1:01:00 PM	Open:306.2556	Close:306.3300	Volume:53051
Time:5/28/2020 1:00:00 PM	Open:306.2601	Close:306.2500	Volume:43998
Time:5/28/2020 12:59:00 PM	Open:306.2900	Close:306.2600	Volume:33716
Time:5/28/2020 12:58:00 PM	Open:306.3250	Close:306.2890	Volume:77922
Time:5/28/2020 12:57:00 PM	Open:306.3200	Close:306.3200	Volume:73631
Time:5/28/2020 12:56:00 PM	Open:306.3300	Close:306.3200	Volume:111821
Time:5/28/2020 12:55:00 PM	Open:306.4200	Close:306.3400	Volume:124022
Time:5/28/2020 12:54:00 PM	Open:306.3600	Close:306.4100	Volume:72561
Time:5/28/2020 12:53:00 PM	Open:306.3500	Close:306.3550	Volume:79061
Time:5/28/2020 12:52:00 PM	Open:306.2450	Close:306.3400	Volume:82295
Time:5/28/2020 12:51:00 PM	Open:306.2800	Close:306.2500	Volume:267894
Time:5/28/2020 12:50:00 PM	Open:306.2100	Close:306.2900	Volume:111973
Time:5/28/2020 12:49:00 PM	Open:306.1900	Close:306.2100	Volume:269900
Time:5/28/2020 12:48:00 PM	Open:306.2890	Close:306.1900	Volume:503872
Time:5/28/2020 12:47:00 PM	Open:306.1400	Close:306.2750	Volume:55763
Time:5/28/2020 12:46:00 PM	Open:306.2000	Close:306.1600	Volume:109327
Time:5/28/2020 12:45:00 PM	Open:306.2500	Close:306.2001	Volume:72573
Time:5/28/2020 12:44:00 PM	Open:306.2400	Close:306.2500	Volume:59641
Time:5/28/2020 12:43:00 PM	Open:306.2500	Close:306.2399	Volume:123584
Time:5/28/2020 12:42:00 PM	Open:306.1500	Close:306.2400	Volume:146344
Time:5/28/2020 12:41:00 PM	Open:306.0650	Close:306.1500	Volume:214932
Time:5/28/2020 12:40:00 PM	Open:306.0100	Close:306.0500	Volume:131343
Time:5/28/2020 12:39:00 PM	Open:305.7300	Close:306.0210	Volume:403167
Time:5/28/2020 12:38:00 PM	Open:305.6700	Close:305.7250	Volume:132063
Time:5/28/2020 12:37:00 PM	Open:305.6500	Close:305.6650	Volume:83584
Time:5/28/2020 12:36:00 PM	Open:305.5600	Close:305.6457	Volume:36496
Time:5/28/2020 12:35:00 PM	Open:305.4900	Close:305.5600	Volume:124049
Time:5/28/2020 12:34:00 PM	Open:305.4350	Close:305.4900	Volume:108454
Time:5/28/2020 12:33:00 PM	Open:305.4600	Close:305.4300	Volume:103681
Time:5/28/2020 12:32:00 PM	Open:305.3850	Close:305.4500	Volume:113096
Time:5/28/2020 12:31:00 PM	Open:305.4400	Close:305.3850	Volume:267386
Time:5/28/2020 12:30:00 PM	Open:305.2700	Close:305.4400	Volume:162513
Time:5/28/2020 12:29:00 PM	Open:305.4800	Close:305.2600	Volume:163069
Time:5/28/2020 12:28:00 PM	Open:305.6100	Close:305.4800	Volume:152199
Time:5/28/2020 12:27:00 PM	Open:305.6601	Close:305.6200	Volume:98974
Time:5/28/2020 12:26:00 PM	Open:305.6300	Close:305.6650	Volume:115512
Time:5/28/2020 12:25:00 PM	Open:305.6200	Close:305.6200	Volume:87544
Time:5/28/2020 12:24:00 PM	Open:305.6500	Close:305.6300	Volume:76233
Time:5/28/2020 12:23:00 PM	Open:305.5900	Close:305.6400	Volume:72124
Time:5/28/2020 12:22:00 PM	Open:305.6300	Close:305.5900	Volume:83855
Time:5/28/2020 12:21:00 PM	Open:305.5800	Close:305.6400	Volume:66572
Time:5/28/2020 12:20:00 PM	Open:305.6750	Close:305.5700	Volume:69860
Time:5/28/2020 12:19:00 PM	Open:305.6600	Close:305.6700	Volume:49602
Time:5/28/2020 12:18:00 PM	Open:305.5300	Close:305.6600	Volume:61894
Time:5/28/2020 12:17:00 PM	Open:305.5300	Close:305.5400	Volume:130184
Time:5/28/2020 12:16:00 PM	Open:305.5600	Close:305.5300	Volume:73148
Time:5/28/2020 12:15:00 PM	Open:305.6100	Close:305.5587	Volume:69988
Time:5/28/2020 12:14:00 PM	Open:305.7300	Close:305.6100	Volume:86347
Time:5/28/2020 12:13:00 PM	Open:305.6700	Close:305.7400	Volume:60046
Time:5/28/2020 12:12:00 PM	Open:305.6100	Close:305.6500	Volume:60969
Time:5/28/2020 12:11:00 PM	Open:305.6600	Close:305.6100	Volume:91478
Time:5/28/2020 12:10:00 PM	Open:305.6700	Close:305.6601	Volume:41916
Time:5/28/2020 12:09:00 PM	Open:305.7200	Close:305.6700	Volume:78602
Time:5/28/2020 12:08:00 PM	Open:305.5900	Close:305.7100	Volume:89414
Time:5/28/2020 12:07:00 PM	Open:305.4600	Close:305.6000	Volume:64107
Time:5/28/2020 12:06:00 PM	Open:305.3900	Close:305.4650	Volume:81221
Time:5/28/2020 12:05:00 PM	Open:305.5100	Close:305.4000	Volume:121419
Time:5/28/2020 12:04:00 PM	Open:305.6000	Close:305.5000	Volume:72639
Time:5/28/2020 12:03:00 PM	Open:305.5300	Close:305.6100	Volume:95310
Time:5/28/2020 12:02:00 PM	Open:305.5500	Close:305.5300	Volume:83664
Time:5/28/2020 12:01:00 PM	Open:305.5600	Close:305.5600	Volume:335679
Time:5/28/2020 12:00:00 PM	Open:305.4600	Close:305.5533	Volume:224051
Time:5/28/2020 11:59:00 AM	Open:305.3216	Close:305.4456	Volume:210875
Time:5/28/2020 11:58:00 AM	Open:305.3250	Close:305.3200	Volume:121825
Time:5/28/2020 11:57:00 AM	Open:305.3000	Close:305.3200	Volume:64897
Time:5/28/2020 11:56:00 AM	Open:305.3200	Close:305.3000	Volume:67189
Time:5/28/2020 11:55:00 AM	Open:305.3000	Close:305.3300	Volume:83014
Time:5/28/2020 11:54:00 AM	Open:305.1500	Close:305.3000	Volume:77991
Time:5/28/2020 11:53:00 AM	Open:305.2400	Close:305.1600	Volume:103035
Time:5/28/2020 11:52:00 AM	Open:305.2300	Close:305.2400	Volume:78669
Time:5/28/2020 11:51:00 AM	Open:305.1550	Close:305.2500	Volume:58652
Time:5/28/2020 11:50:00 AM	Open:305.0900	Close:305.1500	Volume:81713
Time:5/28/2020 11:49:00 AM	Open:305.0700	Close:305.0900	Volume:65350
Time:5/28/2020 11:48:00 AM	Open:305.0100	Close:305.0700	Volume:83000
Time:5/28/2020 11:47:00 AM	Open:304.9593	Close:305.0050	Volume:86743
Time:5/28/2020 11:46:00 AM	Open:305.0200	Close:304.9500	Volume:92633
Time:5/28/2020 11:45:00 AM	Open:304.8800	Close:305.0150	Volume:49203
Time:5/28/2020 11:44:00 AM	Open:304.8850	Close:304.8800	Volume:105690
Time:5/28/2020 11:43:00 AM	Open:305.0300	Close:304.8800	Volume:144052
Time:5/28/2020 11:42:00 AM	Open:304.9100	Close:305.0250	Volume:104720
Time:5/28/2020 11:41:00 AM	Open:304.8400	Close:304.9000	Volume:808038
Time:5/28/2020 11:40:00 AM	Open:304.8700	Close:304.8530	Volume:160201
Time:5/28/2020 11:39:00 AM	Open:304.8700	Close:304.8699	Volume:69717
Time:5/28/2020 11:38:00 AM	Open:305.0000	Close:304.8500	Volume:68333
Time:5/28/2020 11:37:00 AM	Open:305.1381	Close:305.0000	Volume:45656
Time:5/28/2020 11:36:00 AM	Open:304.8600	Close:305.1400	Volume:95226
Time:5/28/2020 11:35:00 AM	Open:304.9899	Close:304.8668	Volume:106243
Time:5/28/2020 11:34:00 AM	Open:305.0100	Close:304.9500	Volume:622335
Time:5/28/2020 11:32:00 AM	Open:305.0380	Close:305.1000	Volume:446744
Time:5/28/2020 11:30:00 AM	Open:304.8400	Close:305.0480	Volume:217568
Time:5/28/2020 11:29:00 AM	Open:304.7200	Close:304.8250	Volume:164281
Time:5/28/2020 11:28:00 AM	Open:304.6800	Close:304.7200	Volume:78957
Time:5/28/2020 11:27:00 AM	Open:304.7100	Close:304.6600	Volume:43258
Time:5/28/2020 11:26:00 AM	Open:304.7000	Close:304.7081	Volume:112013
Time:5/28/2020 11:25:00 AM	Open:304.6500	Close:304.7000	Volume:156096
Time:5/28/2020 11:24:00 AM	Open:304.6970	Close:304.6401	Volume:137042
Time:5/28/2020 11:23:00 AM	Open:304.8000	Close:304.7000	Volume:161321
